print_serial,design,print_location,hardware,layout,material,color,feature_category,feature_class,feature_id,feature_category_class,material_color,part_id,print_x_mm,print_y_mm,CAD_mm,measure_mm,DFT_mm,print_dist_from_origin_mm,thermal_cure
KR70055C,plug,42,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70055C_42,21,-48,12,11.91446428,-0.08553572,52.39274759,TRUE
KR70055C,plug,42,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70055C_42,21,-48,2,2.088912988,0.088912988,52.39274759,TRUE
KR70065C,bracket,7,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_7,42,48,15,14.89147363,-0.108526367,63.78087488,TRUE
KR70065C,bracket,7,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_7,42,48,8,7.681338293,-0.318661707,63.78087488,TRUE
KR70065C,bracket,7,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_7,42,48,2.5,2.381908714,-0.118091286,63.78087488,TRUE
KR70065C,bracket,7,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_7,42,48,15,14.83133147,-0.168668533,63.78087488,TRUE
KR70065C,bracket,7,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_7,42,48,2,2.013416724,0.013416724,63.78087488,TRUE
KR70065C,bracket,8,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_8,63,48,15,14.88739258,-0.112607417,79.20227269,TRUE
KR70065C,bracket,8,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_8,63,48,8,7.73054336,-0.26945664,79.20227269,TRUE
KR70065C,bracket,8,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_8,63,48,2.5,2.384016619,-0.115983381,79.20227269,TRUE
KR70065C,bracket,8,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_8,63,48,15,14.81805694,-0.18194306,79.20227269,TRUE
KR70065C,bracket,8,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_8,63,48,2,2.008134234,0.008134234,79.20227269,TRUE
KR70065C,bracket,9,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_9,84,48,15,14.90839408,-0.09160592,96.74709298,TRUE
KR70065C,bracket,9,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_9,84,48,8,7.693672974,-0.306327026,96.74709298,TRUE
KR70065C,bracket,9,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_9,84,48,2.5,2.345372029,-0.154627971,96.74709298,TRUE
KR70065C,bracket,9,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_9,84,48,15,14.8528789,-0.147121098,96.74709298,TRUE
KR70065C,bracket,9,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_9,84,48,2,2.013406769,0.013406769,96.74709298,TRUE
KR70065C,bracket,16,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_16,42,24,15,14.86768348,-0.13231652,48.37354649,TRUE
KR70065C,bracket,16,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_16,42,24,8,7.660254049,-0.339745951,48.37354649,TRUE
KR70065C,bracket,16,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_16,42,24,2.5,2.376990286,-0.123009714,48.37354649,TRUE
KR70065C,bracket,16,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_16,42,24,15,14.68971756,-0.310282445,48.37354649,TRUE
KR70065C,bracket,16,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_16,42,24,2,2.045045756,0.045045756,48.37354649,TRUE
KR70065C,bracket,17,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_17,63,24,15,14.85499074,-0.145009263,67.41661516,TRUE
KR70065C,bracket,17,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_17,63,24,8,7.65677511,-0.34322489,67.41661516,TRUE
KR70065C,bracket,17,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_17,63,24,2.5,2.372071965,-0.127928035,67.41661516,TRUE
KR70065C,bracket,17,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_17,63,24,15,14.79179479,-0.208205212,67.41661516,TRUE
KR70065C,bracket,17,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_17,63,24,2,2.060855642,0.060855642,67.41661516,TRUE
KR70065C,bracket,18,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_18,84,24,15,14.91387196,-0.086128043,87.36131867,TRUE
KR70065C,bracket,18,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_18,84,24,8,7.716498619,-0.283501381,87.36131867,TRUE
KR70065C,bracket,18,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_18,84,24,2.5,2.329914289,-0.170085711,87.36131867,TRUE
KR70065C,bracket,18,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_18,84,24,15,14.80092517,-0.199074833,87.36131867,TRUE
KR70065C,bracket,18,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_18,84,24,2,2.078430402,0.078430402,87.36131867,TRUE
KR70065C,bracket,25,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_25,42,0,15,14.90987813,-0.090121867,42,TRUE
KR70065C,bracket,25,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_25,42,0,8,7.639214428,-0.360785572,42,TRUE
KR70065C,bracket,25,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_25,42,0,2.5,2.314456442,-0.185543558,42,TRUE
KR70065C,bracket,25,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_25,42,0,15,14.71775991,-0.282240092,42,TRUE
KR70065C,bracket,25,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_25,42,0,2,2.101338408,0.101338408,42,TRUE
KR70065C,bracket,26,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_26,63,0,15,14.88714149,-0.112858513,63,TRUE
KR70065C,bracket,26,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_26,63,0,8,7.651475177,-0.348524823,63,TRUE
KR70065C,bracket,26,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_26,63,0,2.5,2.291972316,-0.208027684,63,TRUE
KR70065C,bracket,26,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_26,63,0,15,14.59397354,-0.406026462,63,TRUE
KR70065C,bracket,26,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_26,63,0,2,2.081946215,0.081946215,63,TRUE
KR70065C,bracket,27,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_27,84,0,15,14.85712454,-0.142875457,84,TRUE
KR70065C,bracket,27,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_27,84,0,8,7.67433393,-0.32566607,84,TRUE
KR70065C,bracket,27,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_27,84,0,2.5,2.261056676,-0.238943324,84,TRUE
KR70065C,bracket,27,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_27,84,0,15,14.68318439,-0.316815608,84,TRUE
KR70065C,bracket,27,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_27,84,0,2,2.090720971,0.090720971,84,TRUE
KR70065C,bracket,34,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_34,42,-24,15,14.83001151,-0.16998849,48.37354649,TRUE
KR70065C,bracket,34,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_34,42,-24,8,7.647959363,-0.352040637,48.37354649,TRUE
KR70065C,bracket,34,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_34,42,-24,2.5,2.299701266,-0.200298734,48.37354649,TRUE
KR70065C,bracket,34,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_34,42,-24,15,14.43166746,-0.568332535,48.37354649,TRUE
KR70065C,bracket,34,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_34,42,-24,2,2.083713171,0.083713171,48.37354649,TRUE
KR70065C,bracket,35,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_35,63,-24,15,14.78908176,-0.21091824,67.41661516,TRUE
KR70065C,bracket,35,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_35,63,-24,8,7.658506836,-0.341493164,67.41661516,TRUE
KR70065C,bracket,35,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_35,63,-24,2.5,2.227330567,-0.272669433,67.41661516,TRUE
KR70065C,bracket,35,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_35,63,-24,15,14.28761019,-0.712389815,67.41661516,TRUE
KR70065C,bracket,35,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_35,63,-24,2,2.164590642,0.164590642,67.41661516,TRUE
KR70065C,bracket,36,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_36,84,-24,15,14.7888841,-0.211115897,87.36131867,TRUE
KR70065C,bracket,36,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_36,84,-24,8,7.626928312,-0.373071688,87.36131867,TRUE
KR70065C,bracket,36,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_36,84,-24,2.5,2.386827088,-0.113172912,87.36131867,TRUE
KR70065C,bracket,36,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_36,84,-24,15,14.34104099,-0.658959012,87.36131867,TRUE
KR70065C,bracket,36,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_36,84,-24,2,2.139964758,0.139964758,87.36131867,TRUE
KR70065C,bracket,43,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_43,42,-48,15,14.77223186,-0.227768145,63.78087488,TRUE
KR70065C,bracket,43,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_43,42,-48,8,7.549578389,-0.450421611,63.78087488,TRUE
KR70065C,bracket,43,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_43,42,-48,2.5,2.518921162,-0.283925354,63.78087488,TRUE
KR70065C,bracket,43,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_43,42,-48,15,14.69845748,-0.301542522,63.78087488,TRUE
KR70065C,bracket,43,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_43,42,-48,2,2.113573119,0.113573119,63.78087488,TRUE
KR70065C,bracket,44,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_44,63,-48,15,14.97196366,-0.02803634,79.20227269,TRUE
KR70065C,bracket,44,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_44,63,-48,8,7.568921994,-0.431078006,79.20227269,TRUE
KR70065C,bracket,44,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_44,63,-48,2.5,2.109289106,-0.390710894,79.20227269,TRUE
KR70065C,bracket,44,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_44,63,-48,15,14.52066466,-0.479335335,79.20227269,TRUE
KR70065C,bracket,44,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_44,63,-48,2,2.180358367,0.180358367,79.20227269,TRUE
KR70065C,bracket,45,1,1,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70065C_45,84,-48,15,14.80493913,-0.195060873,96.74709298,TRUE
KR70065C,bracket,45,1,1,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70065C_45,84,-48,8,7.600517171,-0.399482829,96.74709298,TRUE
KR70065C,bracket,45,1,1,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70065C_45,84,-48,2.5,2.135286371,-0.364713629,96.74709298,TRUE
KR70065C,bracket,45,1,1,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70065C_45,84,-48,15,14.40560339,-0.594396615,96.74709298,TRUE
KR70065C,bracket,45,1,1,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70065C_45,84,-48,2,2.197908534,0.197908534,96.74709298,TRUE
KR70065C,clip,1,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_1,-84,48,8,7.774574298,-0.225425702,96.74709298,TRUE
KR70065C,clip,1,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_1,-84,48,6.3,6.239396003,-0.060603997,96.74709298,TRUE
KR70065C,clip,1,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_1,-84,48,4,3.976874136,-0.023125864,96.74709298,TRUE
KR70065C,clip,1,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_1,-84,48,1,0.94880634,-0.05119366,96.74709298,TRUE
KR70065C,clip,1,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_1,-84,48,6,5.96540319,-0.03459681,96.74709298,TRUE
KR70065C,clip,2,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_2,-63,48,8,7.778004599,-0.221995401,79.20227269,TRUE
KR70065C,clip,2,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_2,-63,48,6.3,6.257203724,-0.042796276,79.20227269,TRUE
KR70065C,clip,2,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_2,-63,48,4,3.981089839,-0.018910161,79.20227269,TRUE
KR70065C,clip,2,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_2,-63,48,1,0.950550092,-0.049449908,79.20227269,TRUE
KR70065C,clip,2,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_2,-63,48,6,5.914203319,-0.085796681,79.20227269,TRUE
KR70065C,clip,3,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_3,-42,48,8,7.728812068,-0.271187932,63.78087488,TRUE
KR70065C,clip,3,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_3,-42,48,6.3,6.293633605,-0.006366395,63.78087488,TRUE
KR70065C,clip,3,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_3,-42,48,4,3.936824258,-0.063175742,63.78087488,TRUE
KR70065C,clip,3,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_3,-42,48,1,0.931222486,-0.068777514,63.78087488,TRUE
KR70065C,clip,3,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_3,-42,48,6,5.887895423,-0.112104577,63.78087488,TRUE
KR70065C,clip,10,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_10,-84,24,8,7.809622189,-0.190377811,87.36131867,TRUE
KR70065C,clip,10,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_10,-84,24,6.3,6.220405906,-0.079594094,87.36131867,TRUE
KR70065C,clip,10,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_10,-84,24,4,3.982495181,-0.017504819,87.36131867,TRUE
KR70065C,clip,10,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_10,-84,24,1,0.964607607,-0.035392393,87.36131867,TRUE
KR70065C,clip,10,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_10,-84,24,6,5.956431339,-0.043568661,87.36131867,TRUE
KR70065C,clip,11,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_11,-63,24,8,7.797310076,-0.202689924,67.41661516,TRUE
KR70065C,clip,11,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_11,-63,24,6.3,6.164806256,-0.135193744,67.41661516,TRUE
KR70065C,clip,11,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_11,-63,24,4,3.969145185,-0.030854815,67.41661516,TRUE
KR70065C,clip,11,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_11,-63,24,1,0.954077481,-0.045922519,67.41661516,TRUE
KR70065C,clip,11,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_11,-63,24,6,5.931781793,-0.068218207,67.41661516,TRUE
KR70065C,clip,12,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_12,-42,24,8,7.697200289,-0.302799711,48.37354649,TRUE
KR70065C,clip,12,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_12,-42,24,6.3,6.261133502,-0.038866498,48.37354649,TRUE
KR70065C,clip,12,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_12,-42,24,4,3.945255878,-0.054744122,48.37354649,TRUE
KR70065C,clip,12,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_12,-42,24,1,0.961107764,-0.038892236,48.37354649,TRUE
KR70065C,clip,12,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_12,-42,24,6,5.928209094,-0.071790906,48.37354649,TRUE
KR70065C,clip,19,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_19,-84,0,8,7.82202008,-0.17797992,84,TRUE
KR70065C,clip,19,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_19,-84,0,6.3,6.22841207,-0.07158793,84,TRUE
KR70065C,clip,19,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_19,-84,0,4,4.095618214,0.095618214,84,TRUE
KR70065C,clip,19,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_19,-84,0,1,0.987468978,-0.012531022,84,TRUE
KR70065C,clip,19,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_19,-84,0,6,5.987955908,-0.012044092,84,TRUE
KR70065C,clip,20,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_20,-63,0,8,7.771044672,-0.228955328,63,TRUE
KR70065C,clip,20,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_20,-63,0,6.3,6.273875417,-0.026124583,63,TRUE
KR70065C,clip,20,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_20,-63,0,4,4.065405299,0.065405299,63,TRUE
KR70065C,clip,20,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_20,-63,0,1,0.987487712,-0.012512288,63,TRUE
KR70065C,clip,20,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_20,-63,0,6,5.990106417,-0.009893583,63,TRUE
KR70065C,clip,21,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_21,-42,0,8,7.727074189,-0.272925811,42,TRUE
KR70065C,clip,21,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_21,-42,0,6.3,6.270001725,-0.029998275,42,TRUE
KR70065C,clip,21,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_21,-42,0,4,3.946661113,-0.053338887,42,TRUE
KR70065C,clip,21,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_21,-42,0,1,0.959345802,-0.040654198,42,TRUE
KR70065C,clip,21,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_21,-42,0,6,5.945796474,-0.054203526,42,TRUE
KR70065C,clip,28,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_28,-84,-24,8,7.721958365,-0.278041635,87.36131867,TRUE
KR70065C,clip,28,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_28,-84,-24,6.3,6.146586388,-0.153413612,87.36131867,TRUE
KR70065C,clip,28,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_28,-84,-24,4,4.047839493,0.047839493,87.36131867,TRUE
KR70065C,clip,28,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_28,-84,-24,1,1.047205804,0.047205804,87.36131867,TRUE
KR70065C,clip,28,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_28,-84,-24,6,6.102451218,0.102451218,87.36131867,TRUE
KR70065C,clip,29,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_29,-63,-24,8,7.683181932,-0.316818068,67.41661516,TRUE
KR70065C,clip,29,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_29,-63,-24,6.3,6.195889594,-0.104110406,67.41661516,TRUE
KR70065C,clip,29,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_29,-63,-24,4,4.075944718,0.075944718,67.41661516,TRUE
KR70065C,clip,29,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_29,-63,-24,1,1.043733498,0.043733498,67.41661516,TRUE
KR70065C,clip,29,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_29,-63,-24,6,6.056503393,0.056503393,67.41661516,TRUE
KR70065C,clip,30,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_30,-42,-24,8,7.656934705,-0.343065295,48.37354649,TRUE
KR70065C,clip,30,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_30,-42,-24,6.3,6.259871758,-0.040128242,48.37354649,TRUE
KR70065C,clip,30,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_30,-42,-24,4,3.950876923,-0.049123077,48.37354649,TRUE
KR70065C,clip,30,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_30,-42,-24,1,1.006783701,0.006783701,48.37354649,TRUE
KR70065C,clip,30,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_30,-42,-24,6,5.952815158,-0.047184842,48.37354649,TRUE
KR70065C,clip,37,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_37,-84,-48,8,7.737595324,-0.262404676,96.74709298,TRUE
KR70065C,clip,37,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_37,-84,-48,6.3,6.16077382,-0.13922618,96.74709298,TRUE
KR70065C,clip,37,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_37,-84,-48,4,4.135667986,0.135667986,96.74709298,TRUE
KR70065C,clip,37,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_37,-84,-48,1,1.091322942,0.091322942,96.74709298,TRUE
KR70065C,clip,37,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_37,-84,-48,6,6.134067039,0.134067039,96.74709298,TRUE
KR70065C,clip,38,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_38,-63,-48,8,7.72711973,-0.27288027,79.20227269,TRUE
KR70065C,clip,38,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_38,-63,-48,6.3,6.158359914,-0.141640086,79.20227269,TRUE
KR70065C,clip,38,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_38,-63,-48,4,4.129344484,0.129344484,79.20227269,TRUE
KR70065C,clip,38,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_38,-63,-48,1,1.129878362,0.129878362,79.20227269,TRUE
KR70065C,clip,38,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_38,-63,-48,6,6.10925417,0.10925417,79.20227269,TRUE
KR70065C,clip,39,1,1,RPU,black,height,height,clip_height_mm,height_height,RPU_black,KR70065C_39,-42,-48,8,7.65855957,-0.34144043,63.78087488,TRUE
KR70065C,clip,39,1,1,RPU,black,inner,length,clip_inner_length_mm_c,inner_length,RPU_black,KR70065C_39,-42,-48,6.3,6.17105978,-0.12894022,63.78087488,TRUE
KR70065C,clip,39,1,1,RPU,black,outer,dia,clip_outer_dia_mm_c,outer_dia,RPU_black,KR70065C_39,-42,-48,4,4.063297393,0.063297393,63.78087488,TRUE
KR70065C,clip,39,1,1,RPU,black,outer,thick,clip_thick_mm_a,outer_thick,RPU_black,KR70065C_39,-42,-48,1,1.114111226,0.114111226,63.78087488,TRUE
KR70065C,clip,39,1,1,RPU,black,outer,thick,clip_thick_mm_b,outer_thick,RPU_black,KR70065C_39,-42,-48,6,6.021371766,0.021371766,63.78087488,TRUE
KR70065C,plug,4,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_4,-21,48,6.2,6.179717593,-0.020282407,52.39274759,TRUE
KR70065C,plug,4,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_4,-21,48,8,7.725302811,-0.274697189,52.39274759,TRUE
KR70065C,plug,4,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_4,-21,48,14,13.88182028,-0.11817972,52.39274759,TRUE
KR70065C,plug,4,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_4,-21,48,12,11.83835855,-0.16164145,52.39274759,TRUE
